name,code
Orlos,13094101000001104
OroB7,11972501000001105
Orobalin,230081000001106
Oromag,11469001000001101
Orovite,9644501000001108
Orphacol,12458201000001105
Ortho-Creme,9293001000001109
Ortho-Gynest,9293101000001105
Orthoforms,9293201000001103
Orthovisc,9560201000001100
Ortisan Fruit,9904601000001104
Orudis,9293301000001107
Oruvail,9293401000001104
Osigraft,12093601000001100
Osmach,9638401000001100
Osmanil,10101901000001109
Osmolite,9627201000001100
Osmolite 1.5kcal,10367201000001102
Osmolite HP,10545401000001103
Osmolite Plus,9619501000001100
Osmosip Clear & Thick Instant Thickener,92191000001109
Ossopan,9293501000001100
Ostenil,10369001000001103
OsteoCaps D3,11716501000001109
Osteocis,12635501000001103
OsteoMarine,9293601000001101
Ostex,9293701000001106
Ostex Plus,9893501000001108
Ostiral,12094801000001103
Ostram,9293801000001102
Osvaren,10101501000001101
Otadrop,72631000001109
Otex,9293901000001108
Otezla,12454601000001101
Otigo,232291000001100
Otinova,233131000001101
Otomize,9294001000001106
Otosporin,9294101000001107
Otradrops,9294201000001100
Otraspray,9294301000001109
Otrivine,9294401000001101
Otrivine Antistin,9294501000001102
Otrivine Mu-Cron,9294601000001103
Ovaleap,12642001000001102
Ovestin,9294701000001108
Ovex,9294801000001104
Ovitrelle,9294901000001105
Ovran,9295001000001105
Ovranette,9295101000001106
Ovysmen,9295201000001104
Oxactin,9295401000001100
Oxalux,92891000001102
Oxandosin XL,9295501000001101
OxBipp,9295301000001108
Oxbryta,553031000001105
Oxeltra,12462101000001106
Oxepa,12641501000001102
Oxervate,13084701000001102
Oximag,12642301000001104
Oxis Turbohaler,9295601000001102
Oxivent,9295701000001107
Oxivent Autohaler,9295801000001103
Oxy,9295901000001109
Oxyact,228031000001108
Oxyal,9570801000001106
Oxyargin,230091000001108
OxyContin,9296001000001100
Oxylan,11376701000001105
Oxymycin,9296201000001106
OxyNorm,9296101000001104
Oxypro,13274701000001100
Oxysept 1-Step,9619601000001101
Oxytetramix,9296301000001102
Oyavas,153671000001109
Ozalin,10971000001105
Ozempic,13280301000001103
Ozurdex,10706401000001102
Pabal,9296601000001108
Pabrinex Intramuscular High Potency,9638501000001101
Pabrinex Intramuscular High Potency No.1,9634901000001101
Pabrinex Intramuscular High Potency No.2,9641501000001106
Pabrinex Intravenous High Potency,9641601000001105
Pabrinex Intravenous High Potency No.1,9630801000001101
Pabrinex Intravenous High Potency No.2,9644601000001107
Pacifene,9296701000001103
Padcev,482131000001104
Paediasure,9630901000001107
PaediaSure Compact,13058101000001102
Paediasure fibre,9623701000001102
PaediaSure Peptide,10709401000001105
Paediasure Plus,9631001000001103
Paediasure Plus fibre,9751401000001100
PaediaSure Plus Juce,10541501000001102
Painex,9296801000001107
Palacos LV-40 with Gentamicin,9565101000001103
Palacos MV+G,13109401000001103
Palacos R-20 with Gentamicin,9557401000001105
Palacos R-40,9560301000001109
Palacos R-40 with Gentamicin,9568601000001100
Paldesic,9296901000001101
Palexia,10974301000001104
Palexia SR,10974401000001107
Palfium,9297001000001102
Palforzia,481931000001108
Palladone,9297101000001101
Palladone SR,9297201000001108
Paludrine,9297301000001104
Pamergan P100,9297401000001107
Pamsvax XL,9297501000001106
Panadol,9297801000001109
Panadol ActiFast,9297901000001103
Panadol Extra,9298001000001101
Panadol Night,9298101000001100
Panadol Period Pain,11474901000001105
Panadol Ultra,9298201000001107
Pancrease,9298301000001103
Pancrex,9298401000001106
Pandemrix,10111901000001106
Panitaz,12789501000001101
PanOxyl,9297601000001105
Panoxyl Acnegel,9298501000001105
PanOxyl Aquagel,9297701000001100
Panto-250,9298601000001109
Pantoloc Control,10542301000001104
Panzyga,13118401000001109
Paracets,9298701000001104
Paracodol,9298801000001108
Paradote,9298901000001102
Paramax,9299001000001107
Paramol,9299101000001108
Paranorm,9299201000001101
Paraplatin,9299301000001105
Parasolve,482571000001109
Paravict,12783201000001101
Paravit-cf,13083601000001109
Pardelprin MR,9299401000001102
Pariet,9299501000001103
Parlodel,9299601000001104
Parmid XL,9299701000001109
Paroven,9299801000001100
Parsabiv,13043501000001104
Partobulin,9299901000001106
Parvolex,9300001000001105
Pavacol-D,9300101000001106
Pavulon,9300201000001104
Paxene,9300301000001108
Paxidorm,10103301000001109
Paxlovid,94241000001103
Pazenir,71951000001104
Pe-Ha-Visco,12867201000001106
PecFent,10706901000001106
Pectigel,10547401000001105
Pedea,9300401000001100
Pediacel,9300601000001102
PediTech,9300501000001101
Peditrace,9300701000001107
Pegasys,9300901000001109
PegIntron,9300801000001103
Pelgraz,13275401000001108
Pelmeg,13284701000001106
Pemazyre,154531000001108
Penbritin,9301001000001100
Pennsaid,9301101000001104
Pentacarinat,9301201000001106
Pentasa,9301301000001102
Penthrox,12643301000001105
Pentofin,10100801000001107
Pentostam,9301401000001105
Pentrax,9301501000001109
PEP - brand name,9296401000001105
Pepcid,9301601000001108
Pepcidtwo,9301701000001103
Pepdite,9627301000001109
Pepdite 1+,9627401000001101
Pepdite AA,10706601000001104
PepperMinn,13058301000001100
Peptac,9301801000001107
Peptamen,9641701000001100
Peptamen AF,10713501000001105
Peptamen HN,9631101000001102
Peptamen Junior,9893201000001105
Peptamen Junior Advance,10548001000001104
Peptimax,9301901000001101
Peptisip,532571000001107
Peptisorb,9638601000001102
Pepto-Bismol,9302001000001109
Perative,9619701000001106
Percutol,9302101000001105
Perdix,9302201000001103
Perfalgan,9302301000001107
Perfan,9302401000001104
Perfectil,9302501000001100
Pergoveris,9302601000001101
Periactin,9302701000001106
Perinal,9302801000001102
Periostat,9302901000001108
Perixis,11977701000001102
Perizam,12468101000001109
Perjeta,11709301000001108
Permitabs,9303001000001104
Pernaton,9303101000001103
Pernaton forte,13097901000001108
Peroxyl,9303201000001105
Persantin,9303301000001101
Persantin Retard,9303401000001109
Petyme MR,9303501000001108
Pevanti,12455001000001108
Pevaryl,9303601000001107
Peyona,11374601000001105
Pharmaton,9303701000001102
Pharmaton Vit-al Plus,9303801000001106
Pharmorubicin,9303901000001100
Phasonit LA50,9304001000001102
Pheburane,11973001000001106
Phelinun,194631000001104
Phenergan,9304101000001101
Phesgo,621000001108
"Phillips' Milk of Magnesia",12883401000001100
Phlexy-10,13281201000001100
Phlexy-Vits,13280801000001108
Phorpain,9304201000001108
Phosex,9304301000001104
PhosLo,10367601000001100
Phosphate Sandoz,9304401000001107
Photofrin,9304501000001106
Phoxilium,12754001000001100
Phyllocontin Continus,9304601000001105
Physeptone,9304701000001100
Physiotens,9304801000001109
Phytex,9304901000001103
Phyto-K,71981000001108
Picato,11475601000001102
Pickles (dibromopropamidine),9305001000001103
Pickles (salicylic acid),9305101000001102
Pickles Chilblain,9305201000001109
Pickles Colsor,9305301000001100
Picolax,9305401000001108
Pifeltro,13290201000001106
Pilogel,9305501000001107
Pinefeld XL,9305601000001106
Pinetarsol,9305701000001101
Pinexel PR,10548601000001107
Pinmactil,10540801000001108
Pipexus,12871801000001105
Piportil Depot,9305801000001105
Piqray,230171000001108
Pirinase Hayfever,10974801000001109
Piriteze,9305901000001104
Piriton,9306001000001108
Pirozip,9306101000001109
Pitressin,9306201000001102
Pixuvri,11473201000001103
PK Aid 4,13281001000001106
PKU Air,13285301000001106
PKU Anamix First Spoon,10713601000001109
PKU Anamix Infant,10110501000001106
PKU Anamix Junior,9643601000001109
PKU Anamix Junior LQ,13280901000001102
PKU cooler,12763801000001102
PKU Easy,13115001000001108
PKU explore,13288501000001108
PKU express,12763901000001108
PKU gel,13281101000001107
PKU GMPro,1341000001106
PKU GMPro LQ,31291000001102
PKU Go,51771000001106
PKU GoLike Plus,230131000001106
PKU Lophlex,11711301000001106
PKU Maxamaid,12808801000001105
PKU Maxamum,12808701000001101
PKU sphere15,13282501000001106
PKU sphere20,12911901000001103
PKU squeezie,13281301000001109
PKU Start,13281701000001108
PKU Synergy,13278701000001109
Plaquenil,9306301000001106
Plasma-lyte 148,9638701000001107
Plasma-lyte M,9631301000001100
Platinex,9306401000001103
Plavix,9306501000001104
Plegivex Cardioplegia,10546701000001101
Plegridy,12222201000001108
Plenachol,12221401000001101
Plenadren,11472801000001106
Plendil,9306601000001100
Plenvu,13086001000001105
Plenvu Dose 1,13085701000001103
Plenvu Dose 2A,13085801000001107
Plenvu Dose 2B,13085901000001101
Plesmet,9306701000001105
Pletal,9306801000001101
Pliaglis,11478401000001106
Pliazon,12784301000001107
Pluvicto,532771000001101
Pneumovax 23,13279901000001102
Pneumovax II,9306901000001107
Pnu-Imune,9307001000001106
Polial,9631401000001108
Polibar,9644801000001106
Politid XL,10101001000001105
Polivy,225291000001107
Pollenase (beclometasone),9307101000001107
Pollenase (chlorphenamine),9307201000001100
Pollenase (sodium cromoglicate),9307301000001109
Pollenna,9307401000001101
Pollenshield,9307501000001102
Pollinex Grasses + Rye,9558301000001101
Pollinex Trees,9565201000001105
Polycal,11467201000001100
Polycose,9623801000001106
Polyfax,9307601000001103
Polytar,9307701000001108
Polytar AF,9307801000001104
Polytar Plus,9307901000001105
Polytar Scalp,12755501000001105
Polytrim,9308001000001107
Ponstan,9308101000001108
Ponvory,175881000001106
Pork Actrapid,9635001000001101
Pork Insulatard,9631501000001107
Pork Mixtard 30,9631601000001106
Portrazza,12751801000001105
Posalfilin,9308201000001101
Posiject,9308301000001105
Postinor,482481000001105
PostMI,9308401000001102
Potaba,9308501000001103
Potactasol,12088401000001106
Poteligeo,225391000001101
Poviderm,9560401000001101
Powergel,9308601000001104
PR Freeze,10550601000001107
PR Heat,9296501000001109
Pradaxa,9570901000001100
Prafsia,641000001103
Pragmatar,9308701000001109
Pralenal,9308801000001100
Praluent,12626501000001109
Prandin,9308901000001106
Praxbind,12641001000001106
Praxilene,9309001000001101
Preblacon XL,11706501000001107
Preconceive,9309101000001100
Pred Forte,9309201000001107
Predenema,9309301000001103
Predfoam,9309401000001106
Predsol,9309501000001105
Predsol-N,9309601000001109
Prefibin,11083801000001101
Preflucel,11372101000001105
Pregaday,9895101000001102
Pregestimil,9635101000001100
Pregnacare,9309801000001108
Pregnacare Plus,13117001000001100
Pregnyl,9309901000001102
Preload,13085001000001100
Prelude,9310001000001108
Premarin,9310101000001109
Premique,9310201000001102
Premique Cycle,9740101000001101
Premjact,9310301000001106
Prempak-C,9554801000001102
Prenotrix,12753201000001108
Prenoxad,11712301000001101
Preotact,9310401000001103
Prepadine,9310501000001104
Preparation H,12883501000001101
Preparation H clear,12883601000001102
Prepulsid,9310601000001100
Prescal,9310701000001105
Preservex,9310801000001101
PreserVision,9286201000001107
PreserVision Lutein,9743801000001101
PreserVision Original,9741601000001104
Presinex,9310901000001107
Prestim,9311001000001103
Prestylon,11708401000001109
Prevalin Allergy,11473601000001101
Prevenar,10374501000001104
Prevymis,13284601000001101
Prexige,9311201000001109
Prezista,9311301000001100
Priadel (lithium carbonate),9311401000001108
Priadel (lithium citrate),9311501000001107
Prialt,9311601000001106
Priligy,11975401000001102
Prilotekal,10544601000001101
Primacor,9311701000001101
Primatene Mist,11710501000001107
Primaxin IM,9311901000001104
Primaxin IV,9311801000001105
Primene,9312001000001107
Primolut N,9312101000001108
Primovist,9312201000001101
Prioderm,9312301000001105
Priorix,9312401000001102
Pripsen (mebendazole),9312501000001103
Pripsen (piperazine / senna),9312601000001104
Prismasol 2,226091000001108
Prismasol 4,12754101000001104
PrismOcal,13056001000001102
Prismocitrate 18/0,13056101000001101
Privacom,9312701000001109
Privigen,10101401000001100
Pro Coxam,12760401000001108
Pro D3,10978201000001101
Pro D3 folic,11713501000001100
Pro Plus,9312801000001100
Pro-Banthine,9312901000001106
Pro-Cal,13115601000001100
Pro-Cal shot,13115501000001104
Pro-Epanutin,9313001000001102
Pro-Sil,11473301000001107
Pro-Viron,9313101000001101
Probioguard,12466501000001100
Procoralan,9313301000001104
Proctofoam HC,9313401000001107
Proctosedyl,9313501000001106
Procysbi,12613601000001105
Profasi,9313601000001105
Proflex,9313701000001100
Prograf,9313801000001109
Progynova,9313901000001103
Progynova TS,9314001000001100
ProHance,9313201000001108
Proleukin,9314101000001104
Prolia,10546501000001107
Proluton Depot,9314201000001106
Promensil,10541901000001105
Promensil Post Menopause,12467401000001102
Prometax,12217701000001109
Promixin,9314301000001102
ProMod,9641801000001109
Pronestyl,9314401000001105
Prontoderm,10976501000001104
ProntOral,11371301000001102
Prontosan irrigation,12883801000001103
Propaderm,9314501000001109
Propain,9314601000001108
Propain Plus,9314701000001103
Propecia,9314801000001107
Propess,9314901000001101
Propine,9315001000001101
Propoven,13283001000001107
Proscar,9315101000001100
Prosobee,9638801000001103
Prosource,10366301000001108
ProSource Plus,12641801000001104
ProSource TF,12088501000001105
Prostabrit,9315201000001107
Prostap 3 DCS,10980101000001100
Prostap 3 Depot,9315301000001103
Prostap SR,9315401000001106
Prostap SR DCS,10980401000001106
Prostin E2,9315501000001105
Prostin VR,9315601000001109
Prosulf,9315701000001104
ProSure,9627501000001102
Prosurin XL,9315801000001108
Protelos,9315901000001102
Protenplus,9623901000001100
Prothiaden,9316001000001106
Prothromplex TIM 4,9635201000001107
Prothromplex Total,9619801000001102
Protifar,9554901000001108
Protium,9316101000001107
Protopic,9316301000001109
Provera,9316401000001101
Provide Xtra,9644901000001100
Provigil,9316501000001102
ProVisc,13116501000001107
Provocholine,93251000001103
Prowess,9316601000001103
Prowess Plain,10549801000001103
Prozac,9316701000001108
Prozep,9316801000001104
ProZero,10712301000001109
Proziere,9316901000001105
Prozit,9317001000001109
Psorin,12883901000001109
Psorin scalp,12884001000001107
Psyquet XL,12754601000001108
Psytixol,9317101000001105
Pulmicort,9317201000001103
Pulmicort Respules,9317301000001107
Pulmicort Turbohaler,9317401000001104
Pulmo Bailly,9317501000001100
Pulmocare,9631701000001101
Pulmocis,12630301000001102
PulmoClear,13276501000001104
Pulmozyme,9317601000001101
Pulvinal (beclometasone),9317701000001106
Pulvinal (salbutamol),9317801000001102
Puregon,9317901000001108
Puri-Nethol,9318001000001105
Purisole,9624001000001102
Pylobactell,9318101000001106
Pylorid,9318201000001104
Pyralvex,9318301000001108
Pyrid,11376901000001107
Pyrid-B6,229281000001107
Pyridantin,9318401000001100
PyriDose,13115101000001109
PyridoxEss,13279101000001100
Pyrocalm Control,230991000001109
Pyrogastrone,9318501000001101
Qarziba,13129901000001103
Qinlock,552981000001102
Qlaira,10107501000001108
Qtern,12885901000001105
Quadramet,12469401000001107
Quattro,13114001000001109
Quellada-M,9318601000001102
Questran,9318701000001107
Questran Light,9318801000001103
QuickCal,9619901000001108
Quiet Life,9638901000001109
Quinaband,9571101000001105
Quinil,9318901000001109
Quinocort,9319001000001104
Quinoric,10543101000001108
Quinsair,12752801000001100
Quodixor,11376201000001102
Quofenix,227531000001100
Quorn,229891000001108
Qutenza,10547501000001109
Qvar,9319101000001103
Qvar Autohaler,9319301000001101
Qvar Easi-Breathe,9319201000001105
Rabipur,9319501000001108
Raciran,9319601000001107
Radian B Ibuprofen,10111401000001102
Radian B Muscle,9319701000001102
Radian B Pain Relief,9319801000001106
Raft-Eze,9319901000001100
Ralgex,9320001000001103
Ralgex Freeze,9320101000001102
Ralgex Heat,9320201000001109
Ralnea XL,10981101000001107
Ralvo,13031101000001107
Ranclav,9320301000001100
Ranexa,9907201000001109
Ranfaxine XL,10369501000001107
Ranflutin,9320401000001108
Ranicalm,12217301000001105
Ranitic,9320501000001107
Ranitil,9320601000001106
Ranovir,9320701000001101
Rantec,9320801000001105
Ranvera MR,9320901000001104
Ranzac,9321001000001108
Ranzolont,9321101000001109
Rapamune,9321201000001102
Rapifen,9321301000001106
Rapilose,11072701000001107
Rapilose OGTT,11074001000001103
Rapilysin,9321401000001103
Rapiscan,11073701000001103
Rapitil,9321501000001104
Rapolyte,9321601000001100
Raponer XL,11478001000001101
Raporsin XL,10711701000001100
Rapranol SR,9321701000001105
Raptiva,9321801000001101
Rapydan,9624101000001101
Rasilez,9321901000001107
Ratiograstim,9898501000001103
Ravicti,13057201000001105
Rawel XL,10540901000001102
Raxone,12646201000001109
Rayblock,12761201000001102
Razylan,11713301000001107
RBC - brand name,9319401000001109
Readiwash,9322201000001105
Reagila,13274301000001104
Rebetol,9322301000001101
Rebif,9322401000001109
Rebrikel,230181000001105
Recarbrio,229181000001103
Recivit,12089501000001103
Recombinate,9322501000001108
Reconvan,9635301000001103
Rectogesic,9322601000001107
Redoxon,9571201000001103
Redoxon All-Day Defence,9571301000001107
Redoxon Double Action,9568701000001105
Reductil,9322701000001102
ReFacto,9322001000001104
Refixia,13288101000001103
Refludan,9322801000001106
Refobacin Revision,13109601000001100
Refolinon,9322901000001100
Refresh Instant Revival,9631801000001105
Refresh Ophthalmic,9631901000001104
Regaine,9571401000001104
Regaine for Women Healthy Hair Supplement,10104201000001102
