"code","name","form_code","route_code","unit_dose_uom_code","unit_dose_form_size_uom_code","active_ingredient_strength_numerator_uom_code","virtual_therapeutic_moiety_code","atc_code"
"12540411000001103",Hydrocortisone 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12540511000001104",Hydrocortisone 13.95mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12540611000001100",Hydrocortisone 18mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12540711000001109",Hydrocortisone 1mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12540811000001101",Hydrocortisone 2.6mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12540911000001106",Hydrocortisone 250micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12541011000001103",Hydrocortisone 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"11393411000001104",Generic GA1 Maxamaid powder,"385041009","26643006",,,,,n/a
"3167211000001108",Zinc oxide adhesive tape BP 1988 7.5cm,,,,,,,
"12636311000001102",Hyoscine butylbromide 20mg/5ml oral solution,"385023001","26643006",,,"258684004","13868211000001103",A03BB01
"12636411000001109",Hyoscine butylbromide 400micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868211000001103",A03BB01
"12636511000001108",Hyoscine butylbromide 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","13868211000001103",A03BB01
"12636611000001107",Hyoscine butylbromide 5mg/5ml oral solution,"385023001","26643006",,,"258684004","13868211000001103",A03BB01
"12623611000001104",Hydroxycarbamide 500mg/5ml oral solution,"385023001","26643006",,,"258684004","776272008",L01XX05
"12623711000001108",Hydroxychloroquine 108mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12635711000001106",Hydroxychloroquine 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12623811000001100",Hydroxychloroquine 160mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12623911000001105",Hydroxychloroquine 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624011000001108",Hydroxychloroquine 22mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624111000001109",Hydroxychloroquine 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624211000001103",Hydroxychloroquine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624311000001106",Hydroxychloroquine 30mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624411000001104",Hydroxychloroquine 36mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624511000001100",Hydroxychloroquine 400mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624611000001101",Hydroxychloroquine 40mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624811000001102",Hydroxychloroquine 60mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12624911000001107",Hydroxychloroquine 65mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12625011000001107",Hydroxychloroquine 70mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12625111000001108",Hydroxychloroquine 80mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12625211000001102",Hydroxychloroquine 85mg/5ml oral solution,"385023001","26643006",,,"258684004","776273003",P01BA02
"12635811000001103",Hydroxyzine 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776278007",N05BB01
"12635911000001108",Hydroxyzine 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776278007",N05BB01
"12636011000001100",Hydroxyzine 25mg/5ml oral solution,"385023001","26643006",,,"258684004","776278007",N05BB01
"12623111000001107",Hydroxocobalamin 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776268009",B03BA03
"12623011000001106",Hydroxocobalamin 2mg/5ml oral solution,"385023001","26643006",,,"258685003","776268009",B03BA03
"12623311000001109",Hydroxocobalamin 3mg/5ml oral suspension,"385024007","26643006",,,"258685003","776268009",B03BA03
"12623211000001101",Hydroxocobalamin 3mg/5ml oral solution,"385023001","26643006",,,"258685003","776268009",B03BA03
"12623511000001103",Hydroxocobalamin 500micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776268009",B03BA03
"12623411000001102",Hydroxocobalamin 500micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776268009",B03BA03
"12564011000001107",Hydroxocobalamin 150micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776268009",B03BA03
"12563811000001104",Hydrocortisone 7mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12563911000001109",Hydrocortisone 85micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776251005",H02AB09
"12563611000001103",Hydrocortisone 7.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12563711000001107",Hydrocortisone 75mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"41954911000001108",Rifaximin 200mg tablets,"421026006","26643006","428673006","428673006","258684004","777440004",A07AA11
"12564211000001102",Temozolomide 140mg capsules,"420692007","26643006","428641000","428641000","258684004","777702003",L01AX03
"12564311000001105",Temozolomide 180mg capsules,"420692007","26643006","428641000","428641000","258684004","777702003",L01AX03
"12555411000001107",Hydrocortisone 6.25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12555511000001106",Hydrocortisone 6mg/5ml oral suspension,"385024007","26643006",,,"258684004","776251005",H02AB09
"12541111000001102",Hypromellose 0.32% eye drops,"385124005","372472002",,,"258684004","776281002",S01XA20
"12541211000001108",Dilatation catheter male 10Ch,,,,,,,
"12541311000001100",Dilatation catheter male 8Ch,,,,,,,
"12507611000001105",Elastomer and viscose bandage knitted compression type 2 - 7.5cm x 4.5m,,,,,,,
"12504711000001108","Epoetin alfa 30,000units/0.75ml solution for injection pre-filled syringes","385219001","34206005","3318611000001103","258773002","767525000","775796008",B03XA01
"12504911000001105",Haloperidol 1.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776172004",N05AD01
"12505111000001106",Haloperidol 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776172004",N05AD01
"12504511000001103",Chlorothiazide 47mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12505011000001105",Haloperidol 1.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776172004",N05AD01
"12505211000001100",Haloperidol 2.5mg/5ml oral suspension,"385024007","26643006",,,"258685003","776172004",N05AD01
"12502911000001101",Chlorothiazide 24mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12503211000001104",Chlorothiazide 27mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12503411000001100",Chlorothiazide 3.75mg/5ml oral suspension,"385024007","26643006",,,"258685003","775188008",C03AA04
"12503611000001102",Chlorothiazide 300mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12503811000001103",Chlorothiazide 30mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12504211000001101",Chlorothiazide 375mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12504411000001102",Chlorothiazide 40mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12504611000001104",Chlorothiazide 47mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12502811000001106",Chlorothiazide 24mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12502611000001107",Chlorothiazide 240mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12503011000001109",Chlorothiazide 250mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12503111000001105",Chlorothiazide 27mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12503311000001107",Chlorothiazide 3.75mg/5ml oral solution,"385023001","26643006",,,"258685003","775188008",C03AA04
"12503511000001101",Chlorothiazide 300mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12503711000001106",Chlorothiazide 30mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12503911000001108",Chlorothiazide 33mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12504111000001107",Chlorothiazide 375mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12504311000001109",Chlorothiazide 40mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12501911000001107",Chlorothiazide 160mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12502011000001100",Chlorothiazide 187.5mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12502311000001102",Chlorothiazide 200mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12502211000001105",Chlorothiazide 200mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12502511000001108",Chlorothiazide 225mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12502411000001109",Chlorothiazide 225mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12502711000001103",Chlorothiazide 240mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12431311000001107",Chlorothiazide 120mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12431611000001102",Chlorothiazide 140mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12431511000001101",Chlorothiazide 140mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12431811000001103",Chlorothiazide 143mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12431711000001106",Chlorothiazide 143mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12432011000001101",Chlorothiazide 155mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12431911000001108",Chlorothiazide 155mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12432211000001106",Chlorothiazide 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","775188008",C03AA04
"12432111000001100",Chlorothiazide 15mg/5ml oral solution,"385023001","26643006",,,"258684004","775188008",C03AA04
"12536511000001103",Hydralazine 1mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12536711000001108",Hydralazine 2.5mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12537011000001109",Hydralazine 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12536911000001105",Hydralazine 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12537211000001104",Hydralazine 2mg/5ml oral suspension,"385024007","26643006",,,"258685003","776219009",C02DB02
"12537111000001105",Hydralazine 2mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12537411000001100",Hydralazine 3mg/5ml oral suspension,"385024007","26643006",,,"258685003","776219009",C02DB02
"12537311000001107",Hydralazine 3mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12537611000001102",Hydralazine 4mg/5ml oral suspension,"385024007","26643006",,,"258685003","776219009",C02DB02
"12537511000001101",Hydralazine 4mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12537811000001103",Hydralazine 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12537711000001106",Hydralazine 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12538011000001105",Hydralazine 62.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12537911000001108",Hydralazine 62.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12538211000001100",Hydralazine 7.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12538611000001103",Hydrochlorothiazide 250mg/5ml oral suspension,"385024007","26643006",,,"258684004","776226009",C03AA03
"12538511000001102",Hydrochlorothiazide 250mg/5ml oral solution,"385023001","26643006",,,"258684004","776226009",C03AA03
"12538811000001104",Hydrochlorothiazide 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776226009",C03AA03
"12538711000001107",Hydrochlorothiazide 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776226009",C03AA03
"12539011000001100",Hydrochlorothiazide 6.25mg/5ml oral suspension,"385024007","26643006",,,"258684004","776226009",C03AA03
"12538911000001109",Hydrochlorothiazide 6.25mg/5ml oral solution,"385023001","26643006",,,"258684004","776226009",C03AA03
"12535811000001108",Hydralazine 1.25mg/5ml oral suspension,"385024007","26643006",,,"258685003","776219009",C02DB02
"12535711000001100",Hydralazine 1.25mg/5ml oral solution,"385023001","26643006",,,"258685003","776219009",C02DB02
"12536011000001106",Hydralazine 100mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12535911000001103",Hydralazine 100mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12536211000001101",Hydralazine 12.5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12536111000001107",Hydralazine 12.5mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12536411000001102",Hydralazine 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","776219009",C02DB02
"12536311000001109",Hydralazine 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776219009",C02DB02
"12505911000001109",Haloperidol 5mg/5ml oral solution,"385023001","26643006",,,"258684004","776172004",N05AD01
"12506411000001105",Hydrochlorothiazide 15mg/5ml oral suspension,"385024007","26643006",,,"258684004","776226009",C03AA03
"12506311000001103",Hydrochlorothiazide 15mg/5ml oral solution,"385023001","26643006",,,"258684004","776226009",C03AA03
"12506611000001108",Hydrochlorothiazide 20mg/5ml oral suspension,"385024007","26643006",,,"258684004","776226009",C03AA03
"12506511000001109",Hydrochlorothiazide 20mg/5ml oral solution,"385023001","26643006",,,"258684004","776226009",C03AA03
"12506011000001101",Haloperidol 5mg/5ml oral suspension,"385024007","26643006",,,"258684004","776172004",N05AD01
"12506211000001106",Haloperidol 750micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776172004",N05AD01
"12505311000001108",Haloperidol 200micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776172004",N05AD01
"12505511000001102",Haloperidol 250micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776172004",N05AD01
"12505711000001107",Haloperidol 25micrograms/5ml oral solution,"385023001","26643006",,,"258685003","776172004",N05AD01
"12505411000001101",Haloperidol 200micrograms/5ml oral suspension,"385024007","26643006",,,"258685003","776172004",N05AD01
